locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.21166667,µg/m³,29.74424877,-95.24264574
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.331,µg/m³,29.61949975,-95.33912256
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.01516875,µg/m³,29.73755917,-95.24504302
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.538888889,µg/m³,29.69408095,-95.53594768
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.5225,µg/m³,29.69940344,-95.51927948
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,12.07,µg/m³,29.60768652,-95.32998292
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.965555556,µg/m³,29.70471529,-95.49719134
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.053333333,µg/m³,29.60727729,-95.35275767
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.039375,µg/m³,29.69157082,-95.50580264
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.148,µg/m³,29.81164761,-95.3946196
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.764,µg/m³,29.71881459,-95.5545702
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.823035714,µg/m³,29.74472842,-95.43839777
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.608571429,µg/m³,29.70936492,-95.40642668
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.391666667,µg/m³,29.7434414,-95.25985924
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.951666667,µg/m³,29.77878466,-95.3449114
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.15,µg/m³,29.71461586,-95.52363661
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.00516317,µg/m³,29.7171084,-95.26034148
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.459166667,µg/m³,29.72287226,-95.54700362
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.815,µg/m³,29.79906143,-95.34033947
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.211363636,µg/m³,29.60570548,-95.35788635
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,12.27866667,µg/m³,29.69237211,-95.52817796
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.815,µg/m³,29.61219554,-95.35362969
61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.883333333,µg/m³,29.79461839,-95.48111741
